Age,Gender,MaritalStatus,IncomeLevel,LastLoginDate,LoginFrequency,ServiceUsage,TransactionDate,Year,Month,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,DaysSinceLastInteraction,ChurnStatus
23,M,Married,Medium,2023-09-10,45,Website,2022-07-20,2022,7,26.09,Clothing,NoInteraction,NoInteraction,-1,0
61,M,Single,Medium,2023-10-15,4,Website,2022-06-21,2022,6,228.1,Groceries,Inquiry,Unresolved,241,0
61,M,Single,Medium,2023-10-15,4,Website,2022-06-21,2022,6,228.1,Groceries,Complaint,Unresolved,339,0
61,M,Single,Medium,2023-10-15,4,Website,2022-03-11,2022,3,44.91,Books,Inquiry,Unresolved,241,0
61,M,Single,Medium,2023-10-15,4,Website,2022-03-11,2022,3,44.91,Books,Complaint,Unresolved,339,0
61,M,Single,Medium,2023-10-15,4,Website,2022-05-05,2022,5,11.93,Clothing,Inquiry,Unresolved,241,0
61,M,Single,Medium,2023-10-15,4,Website,2022-05-05,2022,5,11.93,Clothing,Complaint,Unresolved,339,0
61,M,Single,Medium,2023-10-15,4,Website,2022-04-21,2022,4,85.23,Groceries,Inquiry,Unresolved,241,0
61,M,Single,Medium,2023-10-15,4,Website,2022-04-21,2022,4,85.23,Groceries,Complaint,Unresolved,339,0
61,M,Single,Medium,2023-10-15,4,Website,2022-06-16,2022,6,355.43,Electronics,Inquiry,Unresolved,241,0
61,M,Single,Medium,2023-10-15,4,Website,2022-06-16,2022,6,355.43,Electronics,Complaint,Unresolved,339,0
61,M,Single,Medium,2023-10-15,4,Website,2022-10-21,2022,10,31.85,Electronics,Inquiry,Unresolved,241,0
61,M,Single,Medium,2023-10-15,4,Website,2022-10-21,2022,10,31.85,Electronics,Complaint,Unresolved,339,0
61,M,Single,Medium,2023-10-15,4,Website,2022-04-18,2022,4,19.26,Furniture,Inquiry,Unresolved,241,0
61,M,Single,Medium,2023-10-15,4,Website,2022-04-18,2022,4,19.26,Furniture,Complaint,Unresolved,339,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-02-23,2022,2,12.26,Clothing,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-05-02,2022,5,100.29,Furniture,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-11-21,2022,11,487.57,Books,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-12-06,2022,12,359.52,Furniture,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-04-04,2022,4,423.22,Clothing,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-10-02,2022,10,58.38,Furniture,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-12-06,2022,12,270.13,Electronics,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-08-22,2022,8,147.03,Clothing,Feedback,Unresolved,181,0
19,M,Widowed,High,2023-10-05,8,Online Banking,2022-08-30,2022,8,210.63,Groceries,Feedback,Unresolved,181,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-03-09,2022,3,185.7,Electronics,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-03-09,2022,3,185.7,Electronics,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-03-02,2022,3,444.1,Furniture,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-03-02,2022,3,444.1,Furniture,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-09-19,2022,9,368.48,Clothing,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-09-19,2022,9,368.48,Clothing,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-06-18,2022,6,209.34,Books,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-06-18,2022,6,209.34,Books,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-01-18,2022,1,213.09,Electronics,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-01-18,2022,1,213.09,Electronics,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-04-27,2022,4,367.84,Electronics,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-04-27,2022,4,367.84,Electronics,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-10-29,2022,10,237.48,Electronics,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-10-29,2022,10,237.48,Electronics,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-10-27,2022,10,75.18,Books,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-10-27,2022,10,75.18,Books,Feedback,Resolved,280,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-05-12,2022,5,329.82,Furniture,Feedback,Unresolved,87,0
61,F,Widowed,High,2023-01-09,43,Mobile App,2022-05-12,2022,5,329.82,Furniture,Feedback,Resolved,280,0
33,F,Divorced,Low,2023-08-21,7,Mobile App,2022-09-22,2022,9,223.39,Furniture,Complaint,Resolved,266,0
33,F,Divorced,Low,2023-08-21,7,Mobile App,2022-05-02,2022,5,483.19,Electronics,Complaint,Resolved,266,0
33,F,Divorced,Low,2023-08-21,7,Mobile App,2022-08-11,2022,8,220.15,Electronics,Complaint,Resolved,266,0
33,F,Divorced,Low,2023-08-21,7,Mobile App,2022-02-02,2022,2,464.83,Books,Complaint,Resolved,266,0
33,F,Divorced,Low,2023-08-21,7,Mobile App,2022-01-25,2022,1,18.31,Books,Complaint,Resolved,266,0
33,F,Divorced,Low,2023-08-21,7,Mobile App,2022-11-09,2022,11,304.34,Books,Complaint,Resolved,266,0
33,F,Divorced,Low,2023-08-21,7,Mobile App,2022-08-06,2022,8,483.62,Furniture,Complaint,Resolved,266,0
30,F,Married,Medium,2023-03-11,3,Website,2022-08-06,2022,8,74.35,Books,Feedback,Unresolved,337,0
30,F,Married,Medium,2023-03-11,3,Website,2022-08-06,2022,8,74.35,Books,Complaint,Resolved,240,0
30,F,Married,Medium,2023-03-11,3,Website,2022-06-17,2022,6,199.28,Books,Feedback,Unresolved,337,0
30,F,Married,Medium,2023-03-11,3,Website,2022-06-17,2022,6,199.28,Books,Complaint,Resolved,240,0
30,F,Married,Medium,2023-03-11,3,Website,2022-03-19,2022,3,217.96,Clothing,Feedback,Unresolved,337,0
30,F,Married,Medium,2023-03-11,3,Website,2022-03-19,2022,3,217.96,Clothing,Complaint,Resolved,240,0
30,F,Married,Medium,2023-03-11,3,Website,2022-07-16,2022,7,320.69,Books,Feedback,Unresolved,337,0
30,F,Married,Medium,2023-03-11,3,Website,2022-07-16,2022,7,320.69,Books,Complaint,Resolved,240,0
65,M,Single,Medium,2023-09-04,1,Online Banking,2022-04-18,2022,4,89.65,Clothing,Inquiry,Unresolved,334,0
65,M,Single,Medium,2023-09-04,1,Online Banking,2022-11-21,2022,11,238.32,Furniture,Inquiry,Unresolved,334,0
65,M,Single,Medium,2023-09-04,1,Online Banking,2022-01-06,2022,1,108.97,Groceries,Inquiry,Unresolved,334,0
30,M,Married,High,2023-01-26,4,Mobile App,2022-06-21,2022,6,131.39,Books,NoInteraction,NoInteraction,-1,0
30,M,Married,High,2023-01-26,4,Mobile App,2022-01-16,2022,1,65.06,Books,NoInteraction,NoInteraction,-1,0
30,M,Married,High,2023-01-26,4,Mobile App,2022-11-03,2022,11,44.67,Groceries,NoInteraction,NoInteraction,-1,0
30,M,Married,High,2023-01-26,4,Mobile App,2022-05-27,2022,5,65.76,Groceries,NoInteraction,NoInteraction,-1,0
39,M,Single,Medium,2023-03-01,1,Mobile App,2022-03-02,2022,3,126.67,Books,Feedback,Resolved,84,0
39,M,Single,Medium,2023-03-01,1,Mobile App,2022-03-02,2022,3,126.67,Books,Inquiry,Resolved,8,0
39,M,Single,Medium,2023-03-01,1,Mobile App,2022-07-11,2022,7,242.8,Groceries,Feedback,Resolved,84,0
39,M,Single,Medium,2023-03-01,1,Mobile App,2022-07-11,2022,7,242.8,Groceries,Inquiry,Resolved,8,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-03-29,2022,3,457.88,Clothing,Feedback,Unresolved,215,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-03-29,2022,3,457.88,Clothing,Inquiry,Unresolved,22,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-12-27,2022,12,384.86,Clothing,Feedback,Unresolved,215,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-12-27,2022,12,384.86,Clothing,Inquiry,Unresolved,22,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-02-27,2022,2,185.0,Groceries,Feedback,Unresolved,215,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-02-27,2022,2,185.0,Groceries,Inquiry,Unresolved,22,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-01-18,2022,1,160.09,Furniture,Feedback,Unresolved,215,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-01-18,2022,1,160.09,Furniture,Inquiry,Unresolved,22,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-05-20,2022,5,414.34,Groceries,Feedback,Unresolved,215,0
36,F,Divorced,Medium,2023-03-15,46,Website,2022-05-20,2022,5,414.34,Groceries,Inquiry,Unresolved,22,0
43,F,Widowed,Medium,2023-01-16,42,Mobile App,2022-10-04,2022,10,183.21,Groceries,Feedback,Unresolved,250,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-03-28,2022,3,287.46,Electronics,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-03-28,2022,3,287.46,Electronics,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-09-28,2022,9,402.4,Books,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-09-28,2022,9,402.4,Books,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-01-10,2022,1,492.31,Books,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-01-10,2022,1,492.31,Books,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-07-20,2022,7,483.22,Furniture,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-07-20,2022,7,483.22,Furniture,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-06-16,2022,6,182.71,Groceries,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-06-16,2022,6,182.71,Groceries,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-04-23,2022,4,169.98,Books,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-04-23,2022,4,169.98,Books,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-02-16,2022,2,485.64,Electronics,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-02-16,2022,2,485.64,Electronics,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-08-28,2022,8,319.48,Books,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-08-28,2022,8,319.48,Books,Complaint,Resolved,82,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-03-19,2022,3,203.71,Electronics,Inquiry,Unresolved,192,0
31,M,Divorced,Low,2023-10-14,38,Mobile App,2022-03-19,2022,3,203.71,Electronics,Complaint,Resolved,82,0
48,M,Widowed,Low,2023-08-21,37,Mobile App,2022-11-08,2022,11,400.2,Books,Feedback,Unresolved,188,0
48,M,Widowed,Low,2023-08-21,37,Mobile App,2022-11-08,2022,11,400.2,Books,Feedback,Resolved,333,0
48,M,Widowed,Low,2023-08-21,37,Mobile App,2022-09-17,2022,9,89.99,Clothing,Feedback,Unresolved,188,0
48,M,Widowed,Low,2023-08-21,37,Mobile App,2022-09-17,2022,9,89.99,Clothing,Feedback,Resolved,333,0
48,M,Widowed,Low,2023-08-21,37,Mobile App,2022-04-11,2022,4,493.07,Books,Feedback,Unresolved,188,0
48,M,Widowed,Low,2023-08-21,37,Mobile App,2022-04-11,2022,4,493.07,Books,Feedback,Resolved,333,0
46,F,Married,Low,2023-09-26,12,Mobile App,2022-10-01,2022,10,423.64,Electronics,NoInteraction,NoInteraction,-1,0
46,F,Married,Low,2023-09-26,12,Mobile App,2022-01-06,2022,1,396.22,Books,NoInteraction,NoInteraction,-1,0
46,F,Married,Low,2023-09-26,12,Mobile App,2022-03-12,2022,3,179.09,Groceries,NoInteraction,NoInteraction,-1,0
46,F,Married,Low,2023-09-26,12,Mobile App,2022-08-27,2022,8,42.27,Clothing,NoInteraction,NoInteraction,-1,0
46,F,Married,Low,2023-09-26,12,Mobile App,2022-03-05,2022,3,463.1,Furniture,NoInteraction,NoInteraction,-1,0
46,F,Married,Low,2023-09-26,12,Mobile App,2022-07-01,2022,7,81.37,Groceries,NoInteraction,NoInteraction,-1,0
46,F,Married,Low,2023-09-26,12,Mobile App,2022-06-09,2022,6,63.39,Books,NoInteraction,NoInteraction,-1,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-04-11,2022,4,103.89,Furniture,Feedback,Resolved,79,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-09-15,2022,9,180.16,Clothing,Feedback,Resolved,79,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-10-19,2022,10,351.51,Furniture,Feedback,Resolved,79,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-02-24,2022,2,27.47,Electronics,Feedback,Resolved,79,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-04-26,2022,4,48.67,Furniture,Feedback,Resolved,79,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-02-01,2022,2,145.58,Books,Feedback,Resolved,79,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-01-01,2022,1,391.16,Clothing,Feedback,Resolved,79,0
62,F,Widowed,Medium,2023-11-22,42,Online Banking,2022-07-29,2022,7,154.59,Clothing,Feedback,Resolved,79,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-09-23,2022,9,5.76,Clothing,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-09-23,2022,9,5.76,Clothing,Inquiry,Unresolved,13,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-10-20,2022,10,47.57,Electronics,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-10-20,2022,10,47.57,Electronics,Inquiry,Unresolved,13,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-01-16,2022,1,467.83,Furniture,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-01-16,2022,1,467.83,Furniture,Inquiry,Unresolved,13,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-09-10,2022,9,248.17,Books,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-09-10,2022,9,248.17,Books,Inquiry,Unresolved,13,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-06-24,2022,6,409.79,Books,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-06-24,2022,6,409.79,Books,Inquiry,Unresolved,13,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-08-13,2022,8,321.3,Books,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-08-13,2022,8,321.3,Books,Inquiry,Unresolved,13,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-04-01,2022,4,356.31,Furniture,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-04-01,2022,4,356.31,Furniture,Inquiry,Unresolved,13,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-01-26,2022,1,268.55,Groceries,Complaint,Unresolved,86,0
59,F,Single,High,2023-08-21,10,Mobile App,2022-01-26,2022,1,268.55,Groceries,Inquiry,Unresolved,13,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-03-18,2022,3,439.5,Furniture,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-06-18,2022,6,255.41,Groceries,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-05-28,2022,5,399.63,Furniture,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-09-04,2022,9,364.04,Clothing,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-01-03,2022,1,202.23,Clothing,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-10-13,2022,10,379.34,Groceries,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-01-20,2022,1,8.17,Groceries,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-10-22,2022,10,498.87,Clothing,Feedback,Unresolved,127,0
39,M,Divorced,High,2023-01-09,47,Online Banking,2022-04-14,2022,4,246.81,Books,Feedback,Unresolved,127,0
24,M,Widowed,High,2023-12-16,1,Website,2022-07-30,2022,7,38.78,Furniture,Feedback,Unresolved,178,1
54,F,Widowed,Low,2023-03-23,2,Online Banking,2022-04-30,2022,4,218.87,Books,Inquiry,Resolved,93,0
54,F,Widowed,Low,2023-03-23,2,Online Banking,2022-12-26,2022,12,14.16,Clothing,Inquiry,Resolved,93,0
54,F,Widowed,Low,2023-03-23,2,Online Banking,2022-10-26,2022,10,120.51,Clothing,Inquiry,Resolved,93,0
66,M,Married,Medium,2023-01-14,12,Website,2022-07-18,2022,7,336.36,Electronics,NoInteraction,NoInteraction,-1,0
66,M,Married,Medium,2023-01-14,12,Website,2022-03-12,2022,3,181.58,Groceries,NoInteraction,NoInteraction,-1,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-05-25,2022,5,50.63,Furniture,Feedback,Unresolved,106,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-05-25,2022,5,50.63,Furniture,Feedback,Resolved,329,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-03-23,2022,3,405.51,Electronics,Feedback,Unresolved,106,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-03-23,2022,3,405.51,Electronics,Feedback,Resolved,329,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-12-11,2022,12,145.8,Books,Feedback,Unresolved,106,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-12-11,2022,12,145.8,Books,Feedback,Resolved,329,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-04-04,2022,4,82.46,Groceries,Feedback,Unresolved,106,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-04-04,2022,4,82.46,Groceries,Feedback,Resolved,329,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-08-28,2022,8,280.48,Electronics,Feedback,Unresolved,106,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-08-28,2022,8,280.48,Electronics,Feedback,Resolved,329,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-04-13,2022,4,67.83,Furniture,Feedback,Unresolved,106,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-04-13,2022,4,67.83,Furniture,Feedback,Resolved,329,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-06-14,2022,6,7.49,Books,Feedback,Unresolved,106,0
58,F,Married,Low,2023-09-17,39,Online Banking,2022-06-14,2022,6,7.49,Books,Feedback,Resolved,329,0
44,M,Married,Low,2023-06-22,48,Mobile App,2022-05-07,2022,5,382.45,Books,Complaint,Resolved,150,1
44,M,Married,Low,2023-06-22,48,Mobile App,2022-04-11,2022,4,20.39,Books,Complaint,Resolved,150,1
44,M,Married,Low,2023-06-22,48,Mobile App,2022-07-28,2022,7,352.02,Groceries,Complaint,Resolved,150,1
44,M,Married,Low,2023-06-22,48,Mobile App,2022-06-27,2022,6,7.92,Furniture,Complaint,Resolved,150,1
48,M,Single,High,2023-11-24,36,Mobile App,2022-01-22,2022,1,458.97,Clothing,Complaint,Resolved,211,0
48,M,Single,High,2023-11-24,36,Mobile App,2022-12-15,2022,12,89.12,Books,Complaint,Resolved,211,0
48,M,Single,High,2023-11-24,36,Mobile App,2022-02-26,2022,2,129.32,Books,Complaint,Resolved,211,0
48,M,Single,High,2023-11-24,36,Mobile App,2022-05-09,2022,5,462.82,Electronics,Complaint,Resolved,211,0
48,M,Single,High,2023-11-24,36,Mobile App,2022-10-27,2022,10,368.62,Clothing,Complaint,Resolved,211,0
48,M,Single,High,2023-11-24,36,Mobile App,2022-05-14,2022,5,151.53,Electronics,Complaint,Resolved,211,0
48,M,Single,High,2023-11-24,36,Mobile App,2022-10-24,2022,10,24.01,Clothing,Complaint,Resolved,211,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-07-03,2022,7,141.8,Clothing,Inquiry,Unresolved,196,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-02-13,2022,2,143.67,Furniture,Inquiry,Unresolved,196,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-06-18,2022,6,143.07,Groceries,Inquiry,Unresolved,196,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-02-06,2022,2,285.54,Books,Inquiry,Unresolved,196,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-10-26,2022,10,107.28,Electronics,Inquiry,Unresolved,196,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-05-09,2022,5,25.85,Furniture,Inquiry,Unresolved,196,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-07-19,2022,7,326.58,Books,Inquiry,Unresolved,196,0
23,M,Married,High,2023-11-27,7,Online Banking,2022-05-30,2022,5,48.76,Groceries,Inquiry,Unresolved,196,0
33,F,Widowed,Medium,2023-04-03,38,Website,2022-07-10,2022,7,12.21,Books,NoInteraction,NoInteraction,-1,1
33,F,Widowed,Medium,2023-04-03,38,Website,2022-12-07,2022,12,398.57,Electronics,NoInteraction,NoInteraction,-1,1
33,F,Widowed,Medium,2023-04-03,38,Website,2022-12-23,2022,12,294.45,Clothing,NoInteraction,NoInteraction,-1,1
33,F,Widowed,Medium,2023-04-03,38,Website,2022-12-29,2022,12,163.07,Groceries,NoInteraction,NoInteraction,-1,1
33,F,Widowed,Medium,2023-04-03,38,Website,2022-08-15,2022,8,367.5,Clothing,NoInteraction,NoInteraction,-1,1
55,M,Single,Low,2023-06-07,25,Website,2022-10-15,2022,10,54.82,Books,NoInteraction,NoInteraction,-1,0
55,F,Married,Medium,2023-12-06,3,Website,2022-10-10,2022,10,39.12,Electronics,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-10-10,2022,10,39.12,Electronics,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-04-01,2022,4,403.95,Groceries,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-04-01,2022,4,403.95,Groceries,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-09-12,2022,9,218.95,Furniture,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-09-12,2022,9,218.95,Furniture,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-09-12,2022,9,91.26,Electronics,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-09-12,2022,9,91.26,Electronics,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-01-24,2022,1,23.7,Groceries,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-01-24,2022,1,23.7,Groceries,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-02-11,2022,2,444.92,Books,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-02-11,2022,2,444.92,Books,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-02-14,2022,2,291.53,Electronics,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-02-14,2022,2,291.53,Electronics,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-11-25,2022,11,113.48,Electronics,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-11-25,2022,11,113.48,Electronics,Inquiry,Resolved,218,0
55,F,Married,Medium,2023-12-06,3,Website,2022-07-03,2022,7,238.18,Books,Complaint,Unresolved,193,0
55,F,Married,Medium,2023-12-06,3,Website,2022-07-03,2022,7,238.18,Books,Inquiry,Resolved,218,0
67,M,Widowed,Low,2023-02-02,27,Online Banking,2022-10-13,2022,10,194.26,Electronics,NoInteraction,NoInteraction,-1,0
67,M,Widowed,Low,2023-02-02,27,Online Banking,2022-08-28,2022,8,455.63,Books,NoInteraction,NoInteraction,-1,0
67,M,Widowed,Low,2023-02-02,27,Online Banking,2022-06-04,2022,6,68.35,Electronics,NoInteraction,NoInteraction,-1,0
49,F,Single,Medium,2023-08-16,24,Online Banking,2022-01-31,2022,1,233.03,Groceries,NoInteraction,NoInteraction,-1,0
49,F,Single,Medium,2023-08-16,24,Online Banking,2022-02-16,2022,2,54.02,Books,NoInteraction,NoInteraction,-1,0
49,F,Single,Medium,2023-08-16,24,Online Banking,2022-05-07,2022,5,328.02,Books,NoInteraction,NoInteraction,-1,0
49,F,Single,Medium,2023-08-16,24,Online Banking,2022-11-15,2022,11,182.07,Furniture,NoInteraction,NoInteraction,-1,0
50,F,Widowed,Low,2023-02-27,27,Mobile App,2022-04-25,2022,4,409.54,Groceries,NoInteraction,NoInteraction,-1,0
50,F,Widowed,Low,2023-02-27,27,Mobile App,2022-08-10,2022,8,418.91,Books,NoInteraction,NoInteraction,-1,0
50,F,Widowed,Low,2023-02-27,27,Mobile App,2022-05-29,2022,5,230.45,Groceries,NoInteraction,NoInteraction,-1,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-03-04,2022,3,108.11,Books,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-10-25,2022,10,376.03,Groceries,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-07-25,2022,7,453.12,Furniture,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-11-28,2022,11,363.22,Electronics,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-07-12,2022,7,322.79,Groceries,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-07-01,2022,7,25.9,Electronics,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-09-12,2022,9,44.72,Furniture,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-12-13,2022,12,12.23,Clothing,Complaint,Unresolved,49,0
66,F,Married,Medium,2023-07-30,6,Mobile App,2022-11-22,2022,11,208.89,Electronics,Complaint,Unresolved,49,0
34,F,Married,Low,2023-09-17,25,Mobile App,2022-06-07,2022,6,267.44,Electronics,Inquiry,Resolved,128,0
34,F,Married,Low,2023-09-17,25,Mobile App,2022-06-07,2022,6,267.44,Electronics,Feedback,Resolved,71,0
